timestamp,outdoor_temp_c,baseline_lighting_kw,baseline_equipment_kw,co2_generation_rate
2023-07-04T13:55,24.45,12.0,20.0,1.0
2023-07-04T14:00,24.5,12.0,20.0,1.0
2023-07-04T14:05,24.59,12.0,20.0,1.0
2023-07-04T14:10,24.68,12.0,20.0,1.0
2023-07-04T14:15,24.77,12.0,20.0,1.0
2023-07-04T14:20,24.87,12.0,20.0,1.0
2023-07-04T14:25,24.96,12.0,20.0,1.0
2023-07-04T14:30,25.05,12.0,20.0,1.0
2023-07-04T14:35,25.14,12.0,20.0,1.0
2023-07-04T14:40,25.23,12.0,20.0,1.0
2023-07-04T14:45,25.33,12.0,20.0,1.0
2023-07-04T14:50,25.42,12.0,20.0,1.0
2023-07-04T14:55,25.51,12.0,20.0,1.0
2023-07-04T15:00,25.6,12.0,20.0,1.0
2023-07-04T15:05,25.73,12.0,20.0,1.0
2023-07-04T15:10,25.85,12.0,20.0,1.0
2023-07-04T15:15,25.98,12.0,20.0,1.0
2023-07-04T15:20,26.1,12.0,20.0,1.0
2023-07-04T15:25,26.23,12.0,20.0,1.0
2023-07-04T15:30,26.35,12.0,20.0,1.0
2023-07-04T15:35,26.48,12.0,20.0,1.0
2023-07-04T15:40,26.6,12.0,20.0,1.0
2023-07-04T15:45,26.73,12.0,20.0,1.0
2023-07-04T15:50,26.85,12.0,20.0,1.0
2023-07-04T15:55,26.98,12.0,20.0,1.0
2023-07-04T16:00,27.1,12.0,20.0,1.0
2023-07-04T16:05,27.21,12.0,20.0,1.0
2023-07-04T16:10,27.32,12.0,20.0,1.0
2023-07-04T16:15,27.43,12.0,20.0,1.0
2023-07-04T16:20,27.53,12.0,20.0,1.0
2023-07-04T16:25,27.64,12.0,20.0,1.0
2023-07-04T16:30,27.75,12.0,20.0,1.0
2023-07-04T16:35,27.86,12.0,20.0,1.0
2023-07-04T16:40,27.97,12.0,20.0,1.0
2023-07-04T16:45,28.07,12.0,20.0,1.0
2023-07-04T16:50,28.18,12.0,20.0,1.0
2023-07-04T16:55,28.29,12.0,20.0,1.0
2023-07-04T17:00,28.4,12.0,20.0,1.0
2023-07-04T17:05,28.46,12.0,20.0,1.0
2023-07-04T17:10,28.52,12.0,20.0,1.0
2023-07-04T17:15,28.57,12.0,20.0,1.0
2023-07-04T17:20,28.63,12.0,20.0,1.0
2023-07-04T17:25,28.69,12.0,20.0,1.0
2023-07-04T17:30,28.75,12.0,20.0,1.0
2023-07-04T17:35,28.81,12.0,20.0,1.0
2023-07-04T17:40,28.87,12.0,20.0,1.0
2023-07-04T17:45,28.93,12.0,20.0,1.0
2023-07-04T17:50,28.98,12.0,20.0,1.0
2023-07-04T17:55,29.04,12.0,20.0,1.0
2023-07-04T18:00,29.1,2.0,4.0,0.1
2023-07-04T18:05,29.12,2.0,4.0,0.1
2023-07-04T18:10,29.15,2.0,4.0,0.1
2023-07-04T18:15,29.18,2.0,4.0,0.1
2023-07-04T18:20,29.2,2.0,4.0,0.1
2023-07-04T18:25,29.23,2.0,4.0,0.1
2023-07-04T18:30,29.25,2.0,4.0,0.1
2023-07-04T18:35,29.27,2.0,4.0,0.1
2023-07-04T18:40,29.3,2.0,4.0,0.1
2023-07-04T18:45,29.32,2.0,4.0,0.1
2023-07-04T18:50,29.35,2.0,4.0,0.1
2023-07-04T18:55,29.38,2.0,4.0,0.1
2023-07-04T19:00,29.4,2.0,4.0,0.1
2023-07-04T19:05,29.31,2.0,4.0,0.1
2023-07-04T19:10,29.22,2.0,4.0,0.1
2023-07-04T19:15,29.12,2.0,4.0,0.1
2023-07-04T19:20,29.03,2.0,4.0,0.1
2023-07-04T19:25,28.94,2.0,4.0,0.1
2023-07-04T19:30,28.85,2.0,4.0,0.1
2023-07-04T19:35,28.76,2.0,4.0,0.1
2023-07-04T19:40,28.67,2.0,4.0,0.1
2023-07-04T19:45,28.57,2.0,4.0,0.1
2023-07-04T19:50,28.48,2.0,4.0,0.1
2023-07-04T19:55,28.39,2.0,4.0,0.1
2023-07-04T20:00,28.3,2.0,4.0,0.1
2023-07-04T20:05,28.16,2.0,4.0,0.1
2023-07-04T20:10,28.02,2.0,4.0,0.1
2023-07-04T20:15,27.88,2.0,4.0,0.1
2023-07-04T20:20,27.73,2.0,4.0,0.1
2023-07-04T20:25,27.59,2.0,4.0,0.1
2023-07-04T20:30,27.45,2.0,4.0,0.1
2023-07-04T20:35,27.31,2.0,4.0,0.1
2023-07-04T20:40,27.17,2.0,4.0,0.1
2023-07-04T20:45,27.03,2.0,4.0,0.1
2023-07-04T20:50,26.88,2.0,4.0,0.1
2023-07-04T20:55,26.74,2.0,4.0,0.1
2023-07-04T21:00,26.6,2.0,4.0,0.1
2023-07-04T21:05,26.65,2.0,4.0,0.1
2023-07-04T21:10,26.7,2.0,4.0,0.1
2023-07-04T21:15,26.75,2.0,4.0,0.1
2023-07-04T21:20,26.8,2.0,4.0,0.1
2023-07-04T21:25,26.85,2.0,4.0,0.1
2023-07-04T21:30,26.9,2.0,4.0,0.1
2023-07-04T21:35,26.95,2.0,4.0,0.1
2023-07-04T21:40,27.0,2.0,4.0,0.1
2023-07-04T21:45,27.05,2.0,4.0,0.1
2023-07-04T21:50,27.1,2.0,4.0,0.1
2023-07-04T21:55,27.15,2.0,4.0,0.1
2023-07-04T22:00,27.2,2.0,4.0,0.1
2023-07-04T22:05,27.2,2.0,4.0,0.1
2023-07-04T22:10,27.2,2.0,4.0,0.1
2023-07-04T22:15,27.2,2.0,4.0,0.1
2023-07-04T22:20,27.2,2.0,4.0,0.1
2023-07-04T22:25,27.2,2.0,4.0,0.1
2023-07-04T22:30,27.2,2.0,4.0,0.1
2023-07-04T22:35,27.2,2.0,4.0,0.1
2023-07-04T22:40,27.2,2.0,4.0,0.1
2023-07-04T22:45,27.2,2.0,4.0,0.1
2023-07-04T22:50,27.2,2.0,4.0,0.1
2023-07-04T22:55,27.2,2.0,4.0,0.1
2023-07-04T23:00,27.2,2.0,4.0,0.1
2023-07-04T23:05,27.02,2.0,4.0,0.1
2023-07-04T23:10,26.85,2.0,4.0,0.1
2023-07-04T23:15,26.68,2.0,4.0,0.1
2023-07-04T23:20,26.5,2.0,4.0,0.1
2023-07-04T23:25,26.32,2.0,4.0,0.1
2023-07-04T23:30,26.15,2.0,4.0,0.1
2023-07-04T23:35,25.98,2.0,4.0,0.1
2023-07-04T23:40,25.8,2.0,4.0,0.1
2023-07-04T23:45,25.62,2.0,4.0,0.1
2023-07-04T23:50,25.45,2.0,4.0,0.1
2023-07-04T23:55,25.28,2.0,4.0,0.1
2023-07-05T00:00,25.1,2.0,4.0,0.1
2023-07-05T00:05,25.03,2.0,4.0,0.1
2023-07-05T00:10,24.97,2.0,4.0,0.1
2023-07-05T00:15,24.9,2.0,4.0,0.1
2023-07-05T00:20,24.83,2.0,4.0,0.1
2023-07-05T00:25,24.77,2.0,4.0,0.1
2023-07-05T00:30,24.7,2.0,4.0,0.1
2023-07-05T00:35,24.63,2.0,4.0,0.1
2023-07-05T00:40,24.57,2.0,4.0,0.1
2023-07-05T00:45,24.5,2.0,4.0,0.1
2023-07-05T00:50,24.43,2.0,4.0,0.1
2023-07-05T00:55,24.37,2.0,4.0,0.1
2023-07-05T01:00,24.3,2.0,4.0,0.1
2023-07-05T01:05,24.32,2.0,4.0,0.1
2023-07-05T01:10,24.33,2.0,4.0,0.1
2023-07-05T01:15,24.35,2.0,4.0,0.1
2023-07-05T01:20,24.37,2.0,4.0,0.1
2023-07-05T01:25,24.38,2.0,4.0,0.1
2023-07-05T01:30,24.4,2.0,4.0,0.1
2023-07-05T01:35,24.42,2.0,4.0,0.1
2023-07-05T01:40,24.43,2.0,4.0,0.1
2023-07-05T01:45,24.45,2.0,4.0,0.1
2023-07-05T01:50,24.47,2.0,4.0,0.1
2023-07-05T01:55,24.48,2.0,4.0,0.1
2023-07-05T02:00,24.5,2.0,4.0,0.1
2023-07-05T02:05,24.41,2.0,4.0,0.1
2023-07-05T02:10,24.32,2.0,4.0,0.1
2023-07-05T02:15,24.23,2.0,4.0,0.1
2023-07-05T02:20,24.13,2.0,4.0,0.1
2023-07-05T02:25,24.04,2.0,4.0,0.1
2023-07-05T02:30,23.95,2.0,4.0,0.1
2023-07-05T02:35,23.86,2.0,4.0,0.1
2023-07-05T02:40,23.77,2.0,4.0,0.1
2023-07-05T02:45,23.67,2.0,4.0,0.1
2023-07-05T02:50,23.58,2.0,4.0,0.1
2023-07-05T02:55,23.49,2.0,4.0,0.1
2023-07-05T03:00,23.4,2.0,4.0,0.1
2023-07-05T03:05,23.5,2.0,4.0,0.1
2023-07-05T03:10,23.6,2.0,4.0,0.1
2023-07-05T03:15,23.7,2.0,4.0,0.1
2023-07-05T03:20,23.8,2.0,4.0,0.1
2023-07-05T03:25,23.9,2.0,4.0,0.1
2023-07-05T03:30,24.0,2.0,4.0,0.1
2023-07-05T03:35,24.1,2.0,4.0,0.1
2023-07-05T03:40,24.2,2.0,4.0,0.1
2023-07-05T03:45,24.3,2.0,4.0,0.1
2023-07-05T03:50,24.4,2.0,4.0,0.1
2023-07-05T03:55,24.5,2.0,4.0,0.1
2023-07-05T04:00,24.6,2.0,4.0,0.1
2023-07-05T04:05,24.43,2.0,4.0,0.1
2023-07-05T04:10,24.25,2.0,4.0,0.1
2023-07-05T04:15,24.08,2.0,4.0,0.1
2023-07-05T04:20,23.9,2.0,4.0,0.1
2023-07-05T04:25,23.73,2.0,4.0,0.1
2023-07-05T04:30,23.55,2.0,4.0,0.1
2023-07-05T04:35,23.38,2.0,4.0,0.1
2023-07-05T04:40,23.2,2.0,4.0,0.1
2023-07-05T04:45,23.02,2.0,4.0,0.1
2023-07-05T04:50,22.85,2.0,4.0,0.1
2023-07-05T04:55,22.68,2.0,4.0,0.1
2023-07-05T05:00,22.5,2.0,4.0,0.1
2023-07-05T05:05,22.47,2.0,4.0,0.1
2023-07-05T05:10,22.43,2.0,4.0,0.1
2023-07-05T05:15,22.4,2.0,4.0,0.1
2023-07-05T05:20,22.37,2.0,4.0,0.1
2023-07-05T05:25,22.33,2.0,4.0,0.1
2023-07-05T05:30,22.3,2.0,4.0,0.1
2023-07-05T05:35,22.27,2.0,4.0,0.1
2023-07-05T05:40,22.23,2.0,4.0,0.1
2023-07-05T05:45,22.2,2.0,4.0,0.1
2023-07-05T05:50,22.17,2.0,4.0,0.1
2023-07-05T05:55,22.13,2.0,4.0,0.1
2023-07-05T06:00,22.1,2.0,4.0,0.1
2023-07-05T06:05,22.08,2.0,4.0,0.1
2023-07-05T06:10,22.07,2.0,4.0,0.1
2023-07-05T06:15,22.05,2.0,4.0,0.1
2023-07-05T06:20,22.03,2.0,4.0,0.1
2023-07-05T06:25,22.02,2.0,4.0,0.1
2023-07-05T06:30,22.0,2.0,4.0,0.1
2023-07-05T06:35,21.98,2.0,4.0,0.1
2023-07-05T06:40,21.97,2.0,4.0,0.1
2023-07-05T06:45,21.95,2.0,4.0,0.1
2023-07-05T06:50,21.93,2.0,4.0,0.1
2023-07-05T06:55,21.92,2.0,4.0,0.1
2023-07-05T07:00,21.9,2.0,4.0,0.1
2023-07-05T07:05,21.87,2.0,4.0,0.1
2023-07-05T07:10,21.83,2.0,4.0,0.1
2023-07-05T07:15,21.8,2.0,4.0,0.1
2023-07-05T07:20,21.77,2.0,4.0,0.1
2023-07-05T07:25,21.73,2.0,4.0,0.1
2023-07-05T07:30,21.7,2.0,4.0,0.1
2023-07-05T07:35,21.67,2.0,4.0,0.1
2023-07-05T07:40,21.63,2.0,4.0,0.1
2023-07-05T07:45,21.6,2.0,4.0,0.1
2023-07-05T07:50,21.57,2.0,4.0,0.1
2023-07-05T07:55,21.53,2.0,4.0,0.1
2023-07-05T08:00,21.5,12.0,20.0,1.0
2023-07-05T08:05,21.47,12.0,20.0,1.0
2023-07-05T08:10,21.43,12.0,20.0,1.0
2023-07-05T08:15,21.4,12.0,20.0,1.0
2023-07-05T08:20,21.37,12.0,20.0,1.0
2023-07-05T08:25,21.33,12.0,20.0,1.0
2023-07-05T08:30,21.3,12.0,20.0,1.0
2023-07-05T08:35,21.27,12.0,20.0,1.0
2023-07-05T08:40,21.23,12.0,20.0,1.0
2023-07-05T08:45,21.2,12.0,20.0,1.0
2023-07-05T08:50,21.17,12.0,20.0,1.0
2023-07-05T08:55,21.13,12.0,20.0,1.0
2023-07-05T09:00,21.1,12.0,20.0,1.0
2023-07-05T09:05,21.11,12.0,20.0,1.0
2023-07-05T09:10,21.12,12.0,20.0,1.0
2023-07-05T09:15,21.12,12.0,20.0,1.0
2023-07-05T09:20,21.13,12.0,20.0,1.0
2023-07-05T09:25,21.14,12.0,20.0,1.0
2023-07-05T09:30,21.15,12.0,20.0,1.0
2023-07-05T09:35,21.16,12.0,20.0,1.0
2023-07-05T09:40,21.17,12.0,20.0,1.0
2023-07-05T09:45,21.18,12.0,20.0,1.0
2023-07-05T09:50,21.18,12.0,20.0,1.0
2023-07-05T09:55,21.19,12.0,20.0,1.0
2023-07-05T10:00,21.2,12.0,20.0,1.0
2023-07-05T10:05,21.27,12.0,20.0,1.0
2023-07-05T10:10,21.33,12.0,20.0,1.0
2023-07-05T10:15,21.4,12.0,20.0,1.0
2023-07-05T10:20,21.47,12.0,20.0,1.0
2023-07-05T10:25,21.53,12.0,20.0,1.0
2023-07-05T10:30,21.6,12.0,20.0,1.0
2023-07-05T10:35,21.67,12.0,20.0,1.0
2023-07-05T10:40,21.73,12.0,20.0,1.0
2023-07-05T10:45,21.8,12.0,20.0,1.0
2023-07-05T10:50,21.87,12.0,20.0,1.0
2023-07-05T10:55,21.93,12.0,20.0,1.0
2023-07-05T11:00,22.0,12.0,20.0,1.0
2023-07-05T11:05,22.12,12.0,20.0,1.0
2023-07-05T11:10,22.25,12.0,20.0,1.0
2023-07-05T11:15,22.38,12.0,20.0,1.0
2023-07-05T11:20,22.5,12.0,20.0,1.0
2023-07-05T11:25,22.62,12.0,20.0,1.0
2023-07-05T11:30,22.75,12.0,20.0,1.0
2023-07-05T11:35,22.88,12.0,20.0,1.0
2023-07-05T11:40,23.0,12.0,20.0,1.0
2023-07-05T11:45,23.12,12.0,20.0,1.0
2023-07-05T11:50,23.25,12.0,20.0,1.0
2023-07-05T11:55,23.38,12.0,20.0,1.0
2023-07-05T12:00,23.5,12.0,20.0,1.0
2023-07-05T12:05,23.68,12.0,20.0,1.0
2023-07-05T12:10,23.85,12.0,20.0,1.0
2023-07-05T12:15,24.02,12.0,20.0,1.0
2023-07-05T12:20,24.2,12.0,20.0,1.0
2023-07-05T12:25,24.38,12.0,20.0,1.0
2023-07-05T12:30,24.55,12.0,20.0,1.0
2023-07-05T12:35,24.73,12.0,20.0,1.0
2023-07-05T12:40,24.9,12.0,20.0,1.0
2023-07-05T12:45,25.08,12.0,20.0,1.0
2023-07-05T12:50,25.25,12.0,20.0,1.0
2023-07-05T12:55,25.43,12.0,20.0,1.0
2023-07-05T13:00,25.6,12.0,20.0,1.0
2023-07-05T13:05,25.77,12.0,20.0,1.0
2023-07-05T13:10,25.93,12.0,20.0,1.0
2023-07-05T13:15,26.1,12.0,20.0,1.0
2023-07-05T13:20,26.27,12.0,20.0,1.0
2023-07-05T13:25,26.43,12.0,20.0,1.0
2023-07-05T13:30,26.6,12.0,20.0,1.0
2023-07-05T13:35,26.77,12.0,20.0,1.0
2023-07-05T13:40,26.93,12.0,20.0,1.0
2023-07-05T13:45,27.1,12.0,20.0,1.0
2023-07-05T13:50,27.27,12.0,20.0,1.0
2023-07-05T13:55,27.43,12.0,20.0,1.0
2023-07-05T14:00,27.6,12.0,20.0,1.0
2023-07-05T14:05,27.73,12.0,20.0,1.0
2023-07-05T14:10,27.87,12.0,20.0,1.0
2023-07-05T14:15,28.0,12.0,20.0,1.0
2023-07-05T14:20,28.13,12.0,20.0,1.0
2023-07-05T14:25,28.27,12.0,20.0,1.0
2023-07-05T14:30,28.4,12.0,20.0,1.0
2023-07-05T14:35,28.53,12.0,20.0,1.0
2023-07-05T14:40,28.67,12.0,20.0,1.0
2023-07-05T14:45,28.8,12.0,20.0,1.0
2023-07-05T14:50,28.93,12.0,20.0,1.0
2023-07-05T14:55,29.07,12.0,20.0,1.0
2023-07-05T15:00,29.2,12.0,20.0,1.0
2023-07-05T15:05,29.3,12.0,20.0,1.0
2023-07-05T15:10,29.4,12.0,20.0,1.0
2023-07-05T15:15,29.5,12.0,20.0,1.0
2023-07-05T15:20,29.6,12.0,20.0,1.0
2023-07-05T15:25,29.7,12.0,20.0,1.0
2023-07-05T15:30,29.8,12.0,20.0,1.0
2023-07-05T15:35,29.9,12.0,20.0,1.0
2023-07-05T15:40,30.0,12.0,20.0,1.0
2023-07-05T15:45,30.1,12.0,20.0,1.0
2023-07-05T15:50,30.2,12.0,20.0,1.0
2023-07-05T15:55,30.3,12.0,20.0,1.0
2023-07-05T16:00,30.4,12.0,20.0,1.0
2023-07-05T16:05,30.46,12.0,20.0,1.0
2023-07-05T16:10,30.52,12.0,20.0,1.0
2023-07-05T16:15,30.57,12.0,20.0,1.0
2023-07-05T16:20,30.63,12.0,20.0,1.0
2023-07-05T16:25,30.69,12.0,20.0,1.0
2023-07-05T16:30,30.75,12.0,20.0,1.0
2023-07-05T16:35,30.81,12.0,20.0,1.0
2023-07-05T16:40,30.87,12.0,20.0,1.0
2023-07-05T16:45,30.93,12.0,20.0,1.0
2023-07-05T16:50,30.98,12.0,20.0,1.0
2023-07-05T16:55,31.04,12.0,20.0,1.0
2023-07-05T17:00,31.1,12.0,20.0,1.0
2023-07-05T17:05,31.16,12.0,20.0,1.0
2023-07-05T17:10,31.22,12.0,20.0,1.0
2023-07-05T17:15,31.28,12.0,20.0,1.0
2023-07-05T17:20,31.33,12.0,20.0,1.0
2023-07-05T17:25,31.39,12.0,20.0,1.0
2023-07-05T17:30,31.45,12.0,20.0,1.0
2023-07-05T17:35,31.51,12.0,20.0,1.0
2023-07-05T17:40,31.57,12.0,20.0,1.0
2023-07-05T17:45,31.62,12.0,20.0,1.0
2023-07-05T17:50,31.68,12.0,20.0,1.0
2023-07-05T17:55,31.74,12.0,20.0,1.0
2023-07-05T18:00,31.8,2.0,4.0,0.1
2023-07-05T18:05,31.83,2.0,4.0,0.1
2023-07-05T18:10,31.87,2.0,4.0,0.1
2023-07-05T18:15,31.9,2.0,4.0,0.1
2023-07-05T18:20,31.93,2.0,4.0,0.1
2023-07-05T18:25,31.97,2.0,4.0,0.1
2023-07-05T18:30,32.0,2.0,4.0,0.1
2023-07-05T18:35,32.03,2.0,4.0,0.1
2023-07-05T18:40,32.07,2.0,4.0,0.1
2023-07-05T18:45,32.1,2.0,4.0,0.1
2023-07-05T18:50,32.13,2.0,4.0,0.1
2023-07-05T18:55,32.17,2.0,4.0,0.1
2023-07-05T19:00,32.2,2.0,4.0,0.1
2023-07-05T19:05,32.21,2.0,4.0,0.1
2023-07-05T19:10,32.22,2.0,4.0,0.1
2023-07-05T19:15,32.23,2.0,4.0,0.1
2023-07-05T19:20,32.23,2.0,4.0,0.1
2023-07-05T19:25,32.24,2.0,4.0,0.1
2023-07-05T19:30,32.25,2.0,4.0,0.1
2023-07-05T19:35,32.26,2.0,4.0,0.1
2023-07-05T19:40,32.27,2.0,4.0,0.1
2023-07-05T19:45,32.27,2.0,4.0,0.1
2023-07-05T19:50,32.28,2.0,4.0,0.1
2023-07-05T19:55,32.29,2.0,4.0,0.1
2023-07-05T20:00,32.3,2.0,4.0,0.1
2023-07-05T20:05,32.22,2.0,4.0,0.1
2023-07-05T20:10,32.15,2.0,4.0,0.1
2023-07-05T20:15,32.07,2.0,4.0,0.1
2023-07-05T20:20,32.0,2.0,4.0,0.1
2023-07-05T20:25,31.92,2.0,4.0,0.1
2023-07-05T20:30,31.85,2.0,4.0,0.1
2023-07-05T20:35,31.77,2.0,4.0,0.1
2023-07-05T20:40,31.7,2.0,4.0,0.1
2023-07-05T20:45,31.62,2.0,4.0,0.1
2023-07-05T20:50,31.55,2.0,4.0,0.1
2023-07-05T20:55,31.47,2.0,4.0,0.1
2023-07-05T21:00,31.4,2.0,4.0,0.1
2023-07-05T21:05,31.23,2.0,4.0,0.1
2023-07-05T21:10,31.07,2.0,4.0,0.1
2023-07-05T21:15,30.9,2.0,4.0,0.1
2023-07-05T21:20,30.73,2.0,4.0,0.1
2023-07-05T21:25,30.57,2.0,4.0,0.1
2023-07-05T21:30,30.4,2.0,4.0,0.1
2023-07-05T21:35,30.23,2.0,4.0,0.1
2023-07-05T21:40,30.07,2.0,4.0,0.1
2023-07-05T21:45,29.9,2.0,4.0,0.1
2023-07-05T21:50,29.73,2.0,4.0,0.1
2023-07-05T21:55,29.57,2.0,4.0,0.1
2023-07-05T22:00,29.4,2.0,4.0,0.1
2023-07-05T22:05,29.28,2.0,4.0,0.1
2023-07-05T22:10,29.17,2.0,4.0,0.1
2023-07-05T22:15,29.05,2.0,4.0,0.1
2023-07-05T22:20,28.93,2.0,4.0,0.1
2023-07-05T22:25,28.82,2.0,4.0,0.1
2023-07-05T22:30,28.7,2.0,4.0,0.1
2023-07-05T22:35,28.58,2.0,4.0,0.1
2023-07-05T22:40,28.47,2.0,4.0,0.1
2023-07-05T22:45,28.35,2.0,4.0,0.1
2023-07-05T22:50,28.23,2.0,4.0,0.1
2023-07-05T22:55,28.12,2.0,4.0,0.1
2023-07-05T23:00,28.0,2.0,4.0,0.1
2023-07-05T23:05,27.95,2.0,4.0,0.1
2023-07-05T23:10,27.9,2.0,4.0,0.1
2023-07-05T23:15,27.85,2.0,4.0,0.1
2023-07-05T23:20,27.8,2.0,4.0,0.1
2023-07-05T23:25,27.75,2.0,4.0,0.1
2023-07-05T23:30,27.7,2.0,4.0,0.1
2023-07-05T23:35,27.65,2.0,4.0,0.1
2023-07-05T23:40,27.6,2.0,4.0,0.1
2023-07-05T23:45,27.55,2.0,4.0,0.1
2023-07-05T23:50,27.5,2.0,4.0,0.1
2023-07-05T23:55,27.45,2.0,4.0,0.1
2023-07-06T00:00,27.4,2.0,4.0,0.1
2023-07-06T00:05,27.29,2.0,4.0,0.1
2023-07-06T00:10,27.18,2.0,4.0,0.1
2023-07-06T00:15,27.07,2.0,4.0,0.1
2023-07-06T00:20,26.97,2.0,4.0,0.1
2023-07-06T00:25,26.86,2.0,4.0,0.1
2023-07-06T00:30,26.75,2.0,4.0,0.1
2023-07-06T00:35,26.64,2.0,4.0,0.1
2023-07-06T00:40,26.53,2.0,4.0,0.1
2023-07-06T00:45,26.43,2.0,4.0,0.1
2023-07-06T00:50,26.32,2.0,4.0,0.1
2023-07-06T00:55,26.21,2.0,4.0,0.1
2023-07-06T01:00,26.1,2.0,4.0,0.1
2023-07-06T01:05,26.0,2.0,4.0,0.1
2023-07-06T01:10,25.9,2.0,4.0,0.1
2023-07-06T01:15,25.8,2.0,4.0,0.1
2023-07-06T01:20,25.7,2.0,4.0,0.1
2023-07-06T01:25,25.6,2.0,4.0,0.1
2023-07-06T01:30,25.5,2.0,4.0,0.1
2023-07-06T01:35,25.4,2.0,4.0,0.1
2023-07-06T01:40,25.3,2.0,4.0,0.1
2023-07-06T01:45,25.2,2.0,4.0,0.1
2023-07-06T01:50,25.1,2.0,4.0,0.1
2023-07-06T01:55,25.0,2.0,4.0,0.1
2023-07-06T02:00,24.9,2.0,4.0,0.1
2023-07-06T02:05,24.83,2.0,4.0,0.1
2023-07-06T02:10,24.77,2.0,4.0,0.1
2023-07-06T02:15,24.7,2.0,4.0,0.1
2023-07-06T02:20,24.63,2.0,4.0,0.1
2023-07-06T02:25,24.57,2.0,4.0,0.1
2023-07-06T02:30,24.5,2.0,4.0,0.1
2023-07-06T02:35,24.43,2.0,4.0,0.1
2023-07-06T02:40,24.37,2.0,4.0,0.1
2023-07-06T02:45,24.3,2.0,4.0,0.1
2023-07-06T02:50,24.23,2.0,4.0,0.1
2023-07-06T02:55,24.17,2.0,4.0,0.1
2023-07-06T03:00,24.1,2.0,4.0,0.1
2023-07-06T03:05,24.06,2.0,4.0,0.1
2023-07-06T03:10,24.02,2.0,4.0,0.1
2023-07-06T03:15,23.98,2.0,4.0,0.1
2023-07-06T03:20,23.93,2.0,4.0,0.1
2023-07-06T03:25,23.89,2.0,4.0,0.1
2023-07-06T03:30,23.85,2.0,4.0,0.1
2023-07-06T03:35,23.81,2.0,4.0,0.1
2023-07-06T03:40,23.77,2.0,4.0,0.1
2023-07-06T03:45,23.73,2.0,4.0,0.1
2023-07-06T03:50,23.68,2.0,4.0,0.1
2023-07-06T03:55,23.64,2.0,4.0,0.1
2023-07-06T04:00,23.6,2.0,4.0,0.1
2023-07-06T04:05,23.57,2.0,4.0,0.1
2023-07-06T04:10,23.53,2.0,4.0,0.1
2023-07-06T04:15,23.5,2.0,4.0,0.1
2023-07-06T04:20,23.47,2.0,4.0,0.1
2023-07-06T04:25,23.43,2.0,4.0,0.1
2023-07-06T04:30,23.4,2.0,4.0,0.1
2023-07-06T04:35,23.37,2.0,4.0,0.1
2023-07-06T04:40,23.33,2.0,4.0,0.1
2023-07-06T04:45,23.3,2.0,4.0,0.1
2023-07-06T04:50,23.27,2.0,4.0,0.1
2023-07-06T04:55,23.23,2.0,4.0,0.1
2023-07-06T05:00,23.2,2.0,4.0,0.1
2023-07-06T05:05,23.17,2.0,4.0,0.1
2023-07-06T05:10,23.13,2.0,4.0,0.1
2023-07-06T05:15,23.1,2.0,4.0,0.1
2023-07-06T05:20,23.07,2.0,4.0,0.1
2023-07-06T05:25,23.03,2.0,4.0,0.1
2023-07-06T05:30,23.0,2.0,4.0,0.1
2023-07-06T05:35,22.97,2.0,4.0,0.1
2023-07-06T05:40,22.93,2.0,4.0,0.1
2023-07-06T05:45,22.9,2.0,4.0,0.1
2023-07-06T05:50,22.87,2.0,4.0,0.1
2023-07-06T05:55,22.83,2.0,4.0,0.1
2023-07-06T06:00,22.8,2.0,4.0,0.1
2023-07-06T06:05,22.78,2.0,4.0,0.1
2023-07-06T06:10,22.75,2.0,4.0,0.1
2023-07-06T06:15,22.73,2.0,4.0,0.1
2023-07-06T06:20,22.7,2.0,4.0,0.1
2023-07-06T06:25,22.68,2.0,4.0,0.1
2023-07-06T06:30,22.65,2.0,4.0,0.1
2023-07-06T06:35,22.62,2.0,4.0,0.1
2023-07-06T06:40,22.6,2.0,4.0,0.1
2023-07-06T06:45,22.57,2.0,4.0,0.1
2023-07-06T06:50,22.55,2.0,4.0,0.1
2023-07-06T06:55,22.52,2.0,4.0,0.1
2023-07-06T07:00,22.5,2.0,4.0,0.1
2023-07-06T07:05,22.44,2.0,4.0,0.1
2023-07-06T07:10,22.38,2.0,4.0,0.1
2023-07-06T07:15,22.32,2.0,4.0,0.1
2023-07-06T07:20,22.27,2.0,4.0,0.1
2023-07-06T07:25,22.21,2.0,4.0,0.1
2023-07-06T07:30,22.15,2.0,4.0,0.1
2023-07-06T07:35,22.09,2.0,4.0,0.1
2023-07-06T07:40,22.03,2.0,4.0,0.1
2023-07-06T07:45,21.98,2.0,4.0,0.1
2023-07-06T07:50,21.92,2.0,4.0,0.1
2023-07-06T07:55,21.86,2.0,4.0,0.1
2023-07-06T08:00,21.8,12.0,20.0,1.0
2023-07-06T08:05,21.78,12.0,20.0,1.0
2023-07-06T08:10,21.75,12.0,20.0,1.0
2023-07-06T08:15,21.73,12.0,20.0,1.0
2023-07-06T08:20,21.7,12.0,20.0,1.0
2023-07-06T08:25,21.68,12.0,20.0,1.0
2023-07-06T08:30,21.65,12.0,20.0,1.0
2023-07-06T08:35,21.62,12.0,20.0,1.0
2023-07-06T08:40,21.6,12.0,20.0,1.0
2023-07-06T08:45,21.57,12.0,20.0,1.0
2023-07-06T08:50,21.55,12.0,20.0,1.0
